date,dataset_name,region_id,region_name,ntl_sum,light_density,density_3m_smooth,mom_pct,yoy_pct,mom_3m_avg,vol_12m,trend_score,trend_label,months_seen,rankable
2026-01-01,counties,26003,"Alger, Michigan",9868.686873071829,4.064709034829828,2.3598420851613415,1.0,1.0,0.5929204801040154,0.40804573631813257,3.839189629732905,Very strong,49,True
2026-01-01,counties,18171,"Warren, Indiana",51269.4152919054,54.01800121953909,19.43178549428553,1.0,1.0,0.41237929882092317,0.4230744705943083,3.5827684006904406,Very strong,49,True
2026-01-01,counties,42109,"Snyder, Pennsylvania",18239.31147545576,21.23865834723293,11.422766823000535,0.9233280648663102,1.0,0.4446770931589022,0.3180859842847138,3.503504316733959,Very strong,49,True
2026-01-01,counties,26131,"Ontonagon, Michigan",5352.68927304633,1.5565750949001609,1.0759707967056995,0.8020501949502444,0.796963456296702,0.8020501949502444,0.49761758702768866,3.5009008205685466,Very strong,49,True
2026-01-01,counties,18183,"Whitley, Indiana",35259.43102502823,40.28329625546789,20.12772813999874,0.9973392586704454,0.751763378517781,0.3675881478548617,0.31648787678041873,3.1330583892863104,Very strong,49,True
2026-01-01,counties,50009,"Essex, Vermont",3042.796990573406,1.74395555514107,1.3436060804563918,0.7003432429033671,0.7536692294355299,0.7003432429033671,0.5340070069009548,3.123871089121944,Very strong,49,True
2026-01-01,counties,31093,"Howard, Nebraska",4841.151411861181,3.247510641227577,2.183462808582306,0.6288891633384286,1.0,0.4572260177456425,0.47256582586087614,3.0407732506197553,Very strong,49,True
2026-01-01,counties,42113,"Sullivan, Pennsylvania",3023.4229904711246,2.5798231157756537,2.348390545706207,0.4387233389551644,1.0,0.606715734220679,0.45864771381071284,2.942722378415924,Very strong,49,True
2026-01-01,counties,26071,"Iron, Michigan",7270.351713865995,2.317581937128505,1.1908228280604247,1.0,0.008931464799769846,1.0,0.5786431332218767,2.893245941125507,Very strong,49,True
2026-01-01,counties,55051,"Iron, Wisconsin",5319.208700627089,2.5589459604722053,1.3659898207317636,1.0,0.28132324658263075,0.5865662733752439,0.5388094135628652,2.724947172046348,Very strong,49,True
2026-01-01,counties,31125,"Nance, Nebraska",2618.150765672326,2.255266303271145,1.4392539556930009,0.6216722847650412,0.873128953097196,0.36769863119932467,0.45761108462399785,2.7067307816471096,Very strong,49,True
2026-01-01,counties,31121,"Merrick, Nebraska",5573.218206346035,4.331083955598767,3.1020634041769894,0.496130022485421,0.98124814479128,0.3739624287396001,0.37036433217932463,2.67700066232668,Very strong,49,True
2026-01-01,counties,31011,"Boone, Nebraska",4920.734799742699,2.764569169466013,1.8752675425578762,0.5575885343507738,0.9095289825324379,0.36865104453646436,0.43997071111253777,2.6594701093093858,Very strong,49,True
2026-01-01,counties,23007,"Franklin, Maine",11321.778629889712,2.50790044936313,2.0530132472124865,0.5562869711707878,0.690055134124595,0.5858929016946565,0.42011010734049753,2.628374702564195,Very strong,49,True
2026-01-01,counties,55007,"Bayfield, Wisconsin",7740.954874150455,1.977653516365707,1.2200701772613973,0.9109247804896928,0.290332713112991,0.5646499208113673,0.5489872803551207,2.562294953855316,Very strong,49,True
2026-01-01,counties,27071,"Koochiching, Minnesota",13867.107601448894,1.6969609638981755,1.3560001961097459,0.511144672777871,0.6757227280755087,0.5602747050174489,0.5205473695534646,2.4962714577969125,Very strong,49,True
2026-01-01,counties,55129,"Washburn, Wisconsin",12386.5950204134,5.604582714501795,2.731232345394108,1.0,0.19178499670028337,0.5112553545823374,0.5108017045421532,2.480287192431875,Very strong,49,True
2026-01-01,counties,27101,"Murray, Minnesota",5767.7899166196585,3.0944564681642848,2.1821802870338654,0.6529434042951757,0.47653636659585935,0.5945779720341163,0.5258478149510261,2.47010315072057,Very strong,49,True
2026-01-01,counties,46061,"Hanson, South Dakota",1775.9698789715767,1.5754102924296494,2.306831430446091,0.16610019180912844,1.0,0.5852586636181637,0.5560777646650743,2.4672983909354254,Very strong,49,True
2026-01-01,counties,39033,"Crawford, Ohio",26856.64577752352,25.74908804193389,13.424827312973633,0.8890668063000695,0.44151376280023197,0.31418750950582436,0.281422345096687,2.403384613023123,Very strong,49,True
