date,dataset_name,region_id,region_name,ntl_sum,light_density,density_3m_smooth,mom_pct,yoy_pct,mom_3m_avg,yoy_3m_avg,vol_12m,trend_score,months_seen
2026-01-01,metros,DEN,Denver,506010.419249773,55.39221360191789,53.18796016316671,0.05616698068383068,-0.15532946632445782,0.0466141295710534,-0.10172507993241324,0.04588370489319156,-0.6441218739661765,49
2026-01-01,metros,SAC,Sacramento,224555.9506529272,47.42389709287059,46.0839832643023,0.006416479232147543,-0.026059860394971303,-0.0005984586442764665,-0.01604216786228837,0.028587285994067978,-0.34955514720114605,49
2026-01-01,metros,WAS,Washington,834212.5276901722,108.35646232832065,99.19279824654285,0.08302921055974341,-0.12903660876108522,0.05276409599373413,-0.02664697425941592,0.06651897125164628,-0.3295342297546757,49
2026-01-01,metros,PHX,Phoenix,841770.7155399919,58.373087738576906,57.88032473756284,0.0036352335876638302,-0.007567862078838507,-0.004954037045406158,0.0011161789240323244,0.015027431829545886,-0.27511123082006306,49
2026-01-01,metros,STL,St. Louis,511564.90850657225,84.08670672162633,80.55105637866866,0.05025354201337312,-0.07049790010416009,0.03297395181866212,-0.03392981231010068,0.033823773071874556,-0.24025758408627676,49
2026-01-01,metros,PIT,Pittsburgh,312224.5723670721,75.35811299740732,69.16166701540868,0.09815854939010289,-0.12934504709484929,0.06013576635397172,-0.0010978317721182425,0.07019937327778498,-0.22302318553127487,49
2026-01-01,metros,RIV,Riverside-San Bernardino,781982.606538713,73.41736666954492,72.52305363278927,0.002814660466048782,0.000997911120516889,-0.002537898034585677,0.020121640318670284,0.019564531922692103,-0.21859799976398792,49
2026-01-01,metros,CIN,Cincinnati,281633.12566947937,76.8039938240033,90.26817681398343,0.002645055762313584,-0.04494359135854534,0.0588041863173755,0.03766686716988215,0.0935305907381708,-0.2145009548448606,49
2026-01-01,metros,POR,Portland,244792.61575978997,47.40397928318758,46.572440829271294,0.02072229471627278,-0.01524942185655083,0.003199834668679511,-0.007155235503876304,0.02174333177402141,-0.19828262028757487,49
2026-01-01,metros,LAX,Los Angeles,1416387.808302924,109.6974338295206,110.21942352934792,0.00016698825411189341,0.020613293396346495,0.00751644093611466,0.03839043445964782,0.01594545812698009,-0.07293972294604159,49
2026-01-01,metros,SFO,San Francisco Bay Area,489571.8957478292,47.81587460301419,47.41626372866798,0.012135448002045092,0.00857819863574378,0.012570569941295226,0.014162592499936325,0.024971002780112224,-0.06079566444546065,49
2026-01-01,metros,SEA,Seattle,415419.7932460569,53.115116496646216,50.816347382242874,0.0430281430330626,0.0009207594921450025,0.0001567182915983035,0.0072721035844463015,0.03279271153518776,-0.006231243270645702,49
2026-01-01,metros,AUS,Austin,406555.6226956248,44.86390869517339,43.77530508391823,,,,,,0.0,49
2026-01-01,metros,RDU,Raleigh,365998.2579231262,48.6724203916394,45.826505074491706,,,,,,0.0,49
2026-01-01,metros,SAT,San Antonio,470073.1050338745,60.7146363484356,60.906402360964,0.008200467199357452,0.02681405157010422,0.014046843735109726,0.04195359124861492,0.010206685248785343,0.032298100771099014,49
